Year,Rnd,DT,OvPck,FrRnd,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G2,W,L,ERA,WHIP,SV,Type,Drafted Out Of,SchoolID
2010,3,,108,FrRnd,26,Phillies,Y,"$287,000 ",Cameron Rupp ,C,2.9,296,1027,39,0.234,0.705,,,,,,,4Yr,University of Texas at Austin,texas
2010,3,,105,FrRnd,23,Giants,Y,"$304,200 ",Carter Jurica ,SS,,,,,,,,,,,,,4Yr,Kansas State University,kansasst
2010,3,,93,FrRnd,11,Blue Jays,Y,"$350,000 ",Chris Hawkins ,SS,,,,,,,,,,,,,HS,North Gwinnett HS,#N/A
2010,3,,85,FrRnd,3,Orioles,Y,"$499,900 ",Dan Klein ,RHP,,,,,,,,,,,,,4Yr,"University of California, Los Angeles",ucla
2010,3,,94,FrRnd,12,Reds,Y,"$363,600 ",Devin Lohman ,SS,,,,,,,,,,,,,4Yr,California State University Long Beach,longbeach
2010,3,,104,FrRnd,22,Marlins,Y,"$600,000 ",J.T. Realmuto ,SS,18.4,685,2526,84,0.278,0.779,,,,,,,HS,Carl Albert HS,#N/A
2010,3,,101,FrRnd,19,Braves,Y,"$324,900 ",Joe Leonard ,3B,,,,,,,,,,,,,4Yr,University of Pittsburgh,pittsburgh
2010,3,,103,FrRnd,21,Rangers,Y,"$350,000 ",Jordan Akins ,RF,,,,,,,,,,,,,HS,Union Grove HS,#N/A
2010,3,,107,FrRnd,25,Rockies,Y,"$295,000 ",Josh Rutledge ,SS,-0.9,370,1101,20,0.258,0.695,,,,,,,4Yr,University of Alabama,alabama
2010,3,,109,FrRnd,27,Dodgers,Y,"$284,400 ",Leon Landry ,CF,,,,,,,,,,,,,4Yr,Louisiana State University,lsu
2010,3,,84,FrRnd,2,Pirates,Y,"$423,900 ",Mel Rojas ,CF,,,,,,,,,,,,,JC,Wabash Valley College,ilwabas
2010,3,,97,FrRnd,15,Cubs,Y,"$350,000 ",Micah Gibbs ,C,,,,,,,,,,,,,4Yr,Louisiana State University,lsu
2010,3,,86,FrRnd,4,Royals,Y,"$411,000 ",Michael Antonio ,SS,,,,,,,,,,,,,HS,George Washington HS,#N/A
2010,3,,102,FrRnd,20,Twins,Y,"$319,500 ",Pat Dean ,LHP,-0.3,1,0,0,,,19,1,6,6.28,1.65,0,4Yr,Boston College,bostoncoll
2010,3,,83,FrRnd,1,Nationals,Y,"$430,200 ",Rick Hague ,SS,,,,,,,,,,,,,4Yr,Rice University,rice
2010,3,,100,FrRnd,18,Tigers,Y,"$330,300 ",Rob Brantly ,C,-1.3,126,388,7,0.229,0.626,1,0,0,9,1,0,4Yr,"University of California, Riverside",ucriver
2010,3,,112,FrRnd,30,Yankees,Y,"$377,500 ",Rob Segedin ,3B,-0.2,53,93,2,0.226,0.636,,,,,,,4Yr,Tulane University,tulane
2010,3,,88,FrRnd,6,Diamondbacks,Y,"$395,000 ",Robby Rowland ,RHP,,,,,,,,,,,,,HS,Cloverdale HS,#N/A
2010,3,,98,FrRnd,16,Rays,Y,"$341,100 ",Ryan Brett ,SS,0.1,3,3,0,0.667,1.75,,,,,,,HS,Highline HS,#N/A
2010,3,,99,FrRnd,17,Mariners,N,,Ryne Stanek ,RHP,1.3,29,0,0,,,143,2,7,3.8,1.29,1,HS,Blue Valley HS,#N/A
2010,3,,106,FrRnd,24,Cardinals,Y,"$299,700 ",Sam Tuivailala ,SS,1.9,90,0,0,,,124,8,7,3.33,1.33,0,HS,Aragon HS,#N/A
2010,3,,110,FrRnd,28,Red Sox,Y,"$1,300,000 ",Sean Coyle ,SS,,,,,,,,,,,,,HS,Germantown Academy,#N/A
2010,3,,87,FrRnd,5,Indians,Y,"$1,350,000 ",Tony Wolters ,SS,2.6,349,975,7,0.239,0.651,,,,,,,HS,Rancho Buena Vista HS,#N/A
2010,3,,96,FrRnd,14,Brewers,Y,"$351,900 ",Tyler Thornburg ,RHP,3.8,138,25,0,0.04,0.157,185,16,9,3.47,1.26,13,4Yr,Charleston Southern University,charlsouth
2010,3,,111,FrRnd,29,Angels,Y,"$274,500 ",Wendell Soto ,SS,,,,,,,,,,,,,HS,Riverview HS,#N/A
2010,3,,91,FrRnd,9,Padres,Y,"$765,000 ",Zach Cates ,RHP,,,,,,,,,,,,,JC,Northeast Texas Community College,txnetex
2010,2,,70,FrRnd,20,Braves,Y,"$522,000 ",Andrelton Simmons ,SS,36.3,1030,3836,67,0.268,0.696,,,,,,,JC,Western Oklahoma State College,okweste
